Timestamp, Moisture (V), Moisture (Raw ADC)
2020-04-15T00:25:00Z,0.24, 4800.00
2020-04-15T00:55:00Z,0.24, 4736.00
2020-04-15T01:25:00Z,0.24, 4736.00
2020-04-15T01:55:00Z,0.24, 4736.00
2020-04-15T02:25:00Z,0.24, 4736.00
2020-04-15T02:55:00Z,0.24, 4736.00
2020-04-15T03:25:00Z,0.24, 4736.00
2020-04-15T03:55:00Z,0.24, 4736.00
2020-04-15T04:25:00Z,0.24, 4736.00
2020-04-15T04:55:00Z,0.24, 4736.00
2020-04-15T05:25:00Z,0.24, 4736.00
2020-04-15T05:55:00Z,0.24, 4736.00
2020-04-15T06:25:00Z,0.24, 4736.00
2020-04-15T06:55:00Z,0.24, 4800.00
2020-04-15T07:25:00Z,0.24, 4800.00
2020-04-15T07:55:00Z,0.24, 4800.00
2020-04-15T08:25:00Z,0.24, 4800.00
2020-04-15T08:55:00Z,0.24, 4800.00
2020-04-15T09:25:00Z,0.24, 4864.00
2020-04-15T09:55:00Z,0.24, 4800.00
2020-04-15T10:25:00Z,0.24, 4800.00
2020-04-15T10:55:00Z,0.24, 4800.00
2020-04-15T11:25:00Z,0.24, 4864.00
2020-04-15T11:55:00Z,0.24, 4864.00
2020-04-15T12:25:00Z,0.24, 4864.00
2020-04-15T12:55:00Z,0.24, 4800.00
2020-04-15T13:25:00Z,0.24, 4800.00
2020-04-15T13:55:00Z,0.24, 4800.00
2020-04-15T14:25:00Z,0.24, 4800.00
2020-04-15T14:55:00Z,0.24, 4800.00
2020-04-15T15:25:00Z,0.24, 4800.00
2020-04-15T15:55:00Z,0.24, 4800.00
2020-04-15T16:25:00Z,0.24, 4800.00
2020-04-15T16:55:00Z,0.24, 4800.00
2020-04-15T17:25:00Z,0.24, 4800.00
2020-04-15T17:55:00Z,0.24, 4800.00
2020-04-15T18:25:00Z,0.24, 4800.00
2020-04-15T18:55:00Z,0.24, 4800.00
2020-04-15T19:25:00Z,0.24, 4800.00
2020-04-15T19:55:00Z,0.24, 4800.00
2020-04-15T20:25:00Z,0.24, 4800.00
2020-04-15T20:55:00Z,0.24, 4864.00
2020-04-15T21:25:00Z,0.24, 4864.00
2020-04-15T21:55:00Z,0.24, 4864.00
2020-04-15T22:25:00Z,0.24, 4864.00
2020-04-15T22:55:00Z,0.24, 4800.00
2020-04-15T23:25:00Z,0.24, 4864.00
2020-04-15T23:55:00Z,0.24, 4800.00
